TEXT;Value
toshima55891;0
toshima55892;0
toshima55893;0
toshima55894;0
toshima55895;0
toshima55896;0
toshima55897;0
toshima55898;0
toshima55899;0
toshima559;1
toshima5590;0
toshima55900;0
toshima55901;0
toshima55902;0
toshima55903;0
toshima55904;0
toshima55905;0
toshima55906;0
toshima55907;0
toshima55908;0
toshima55909;0
toshima5591;0
toshima55910;0
toshima55911;0
toshima55912;0
toshima55913;0
toshima55914;0
toshima55915;0
toshima55916;0
toshima55917;0
toshima55918;0
toshima55919;0
toshima5592;0
toshima55920;0
toshima55921;0
toshima55922;0
toshima55923;0
toshima55924;0
toshima55925;0
toshima55926;0
toshima55927;0
toshima55928;0
toshima55929;0
toshima5593;0
toshima55930;0
toshima55931;0
toshima55932;0
toshima55933;0
toshima55934;0
toshima55935;0
toshima55936;0
toshima55937;0
toshima55938;0
toshima55939;0
toshima5594;0
toshima55940;0
toshima55941;0
toshima55942;0
toshima55943;0
toshima55944;0
toshima55945;0
toshima55946;0
toshima55947;0
toshima55948;0
toshima55949;0
toshima5595;0
toshima55950;0
toshima55951;0
toshima55952;0
toshima55953;0
toshima55954;0
toshima55955;0
toshima55956;0
toshima55957;0
toshima55958;0
toshima55959;0
toshima5596;0
toshima55960;0
toshima55961;0
toshima55962;0
toshima55963;0
toshima55964;0
toshima55965;0
toshima55966;0
toshima55967;0
toshima55968;0
toshima55969;0
toshima5597;0
toshima55970;0
toshima55971;0
toshima55972;0
toshima55973;0
toshima55974;0
toshima55975;0
toshima55976;0
toshima55977;0
toshima55978;0
toshima55979;0
toshima5598;0
toshima55980;0
toshima55981;0
toshima55982;0
toshima55983;0
toshima55984;0
toshima55985;0
toshima55986;0
toshima55987;0
toshima55988;0
toshima55989;0
toshima5599;0
toshima55990;0
toshima55991;0
toshima55992;0
toshima55993;0
toshima55994;0
toshima55995;0
toshima55996;0
toshima55997;0
toshima55998;0
toshima55999;0
toshima56;1
toshima560;1
toshima5600;0
toshima56000;0
toshima56001;0
toshima56002;0
toshima56003;0
toshima56004;0
toshima56005;0
toshima56006;0
toshima56007;0
toshima56008;0
toshima56009;0
toshima5601;0
toshima56010;0
toshima56011;0
toshima56012;0
toshima56013;0
toshima56014;0
toshima56015;0
toshima56016;0
toshima56017;0
toshima56018;0
toshima56019;0
toshima5602;0
toshima56020;0
toshima56021;0
toshima56022;0
toshima56023;0
toshima56024;0
toshima56025;0
toshima56026;0
toshima56027;0
toshima56028;0
toshima56029;0
toshima5603;0
toshima56030;0
toshima56031;0
toshima56032;0
toshima56033;0
toshima56034;0
toshima56035;0
toshima56036;0
toshima56037;0
toshima56038;0
toshima56039;0
toshima5604;0
toshima56040;0
toshima56041;0
toshima56042;0
toshima56043;0
toshima56044;0
toshima56045;0
toshima56046;0
toshima56047;0
toshima56048;0
toshima56049;0
toshima5605;0
toshima56050;0
toshima56051;0
toshima56052;0
toshima56053;0
toshima56054;0
toshima56055;0
toshima56056;0
toshima56057;0
toshima56058;0
toshima56059;0
toshima5606;0
toshima56060;0
toshima56061;0
toshima56062;0
toshima56063;0
toshima56064;0
toshima56065;0
toshima56066;0
toshima56067;0
toshima56068;0
toshima56069;0
toshima5607;0
toshima56070;0
toshima56071;0
toshima56072;0
toshima56073;0
toshima56074;0
toshima56075;0
toshima56076;0
toshima56077;0
toshima56078;0
toshima56079;0
toshima5608;0
toshima56080;0
toshima56081;0
toshima56082;0
toshima56083;0
toshima56084;0
toshima56085;0
toshima56086;0
toshima56087;0
toshima56088;0
toshima56089;0
toshima5609;0
toshima56090;0
toshima56091;0
toshima56092;0
toshima56093;0
toshima56094;0
toshima56095;0
toshima56096;0
toshima56097;0
toshima56098;0
toshima56099;0
toshima561;1
toshima5610;0
toshima56100;0
toshima56101;0
toshima56102;0
toshima56103;0
toshima56104;0
toshima56105;0
toshima56106;0
toshima56107;0
toshima56108;0
toshima56109;0
toshima5611;0
toshima56110;0
toshima56111;0
toshima56112;0
toshima56113;0
toshima56114;0
toshima56115;0
toshima56116;0
toshima56117;0
toshima56118;0
toshima56119;0
toshima5612;0
toshima56120;0
toshima56121;0
toshima56122;0
toshima56123;0
toshima56124;0
toshima56125;0
toshima56126;0
toshima56127;0
toshima56128;0
toshima56129;0
toshima5613;0
toshima56130;0
toshima56131;0
toshima56132;0
toshima56133;0
toshima56134;0
toshima56135;0
toshima56136;0
toshima56137;0
toshima56138;0
toshima56139;0
toshima5614;0
toshima56140;0
toshima56141;0
toshima56142;0
toshima56143;0
toshima56144;0
toshima56145;0
toshima56146;0
toshima56147;0
toshima56148;0
toshima56149;0
toshima5615;0
toshima56150;0
toshima56151;0
toshima56152;0
toshima56153;0
toshima56154;0
toshima56155;0
toshima56156;0
toshima56157;0
toshima56158;0
toshima56159;0
toshima5616;0
toshima56160;0
toshima56161;0
toshima56162;0
toshima56163;0
toshima56164;0
toshima56165;0
toshima56166;0
toshima56167;0
toshima56168;0
toshima56169;0
toshima5617;0
toshima56170;0
toshima56171;0
toshima56172;0
toshima56173;0
toshima56174;0
toshima56175;0
toshima56176;0
toshima56177;0
toshima56178;0
toshima56179;0
toshima5618;0
toshima56180;0
toshima56181;0
toshima56182;0
toshima56183;0
toshima56184;0
toshima56185;0
toshima56186;0
toshima56187;0
toshima56188;0
toshima56189;0
toshima5619;0
toshima56190;0
toshima56191;0
toshima56192;0
toshima56193;0
toshima56194;0
toshima56195;0
toshima56196;0
toshima56197;0
toshima56198;0
toshima56199;0
toshima562;1
toshima5620;0
toshima56200;0
toshima56201;0
toshima56202;0
toshima56203;0
toshima56204;0
toshima56205;0
toshima56206;0
toshima56207;0
toshima56208;0
toshima56209;0
toshima5621;0
toshima56210;0
toshima56211;0
toshima56212;0
toshima56213;0
toshima56214;0
toshima56215;0
toshima56216;0
toshima56217;0
toshima56218;0
toshima56219;0
toshima5622;0
toshima56220;0
toshima56221;0
toshima56222;0
toshima56223;0
toshima56224;0
toshima56225;0
toshima56226;0
toshima56227;0
toshima56228;0
toshima56229;0
toshima5623;0
toshima56230;0
toshima56231;0
toshima56232;0
toshima56233;0
toshima56234;0
toshima56235;0
toshima56236;0
toshima56237;0
toshima56238;0
toshima56239;0
toshima5624;0
toshima56240;0
toshima56241;0
toshima56242;0
toshima56243;0
toshima56244;0
toshima56245;0
toshima56246;0
toshima56247;0
toshima56248;0
toshima56249;0
toshima5625;0
toshima56250;0
toshima56251;0
toshima56252;0
toshima56253;0
toshima56254;0
toshima56255;0
toshima56256;0
toshima56257;0
toshima56258;0
toshima56259;0
toshima5626;0
toshima56260;0
toshima56261;0
toshima56262;0
toshima56263;0
toshima56264;0
toshima56265;0
toshima56266;0
toshima56267;0
toshima56268;0
toshima56269;0
toshima5627;0
toshima56270;0
toshima56271;0
toshima56272;0
toshima56273;0
toshima56274;0
toshima56275;0
toshima56276;0
toshima56277;0
toshima56278;0
toshima56279;0
toshima5628;0
toshima56280;0
toshima56281;0
toshima56282;0
toshima56283;0
toshima56284;0
toshima56285;0
toshima56286;0
toshima56287;0
toshima56288;0
toshima56289;0
toshima5629;0
toshima56290;0
toshima56291;0
toshima56292;0
toshima56293;0
toshima56294;0
toshima56295;0
toshima56296;0
toshima56297;0
toshima56298;0
toshima56299;0
toshima563;1
toshima5630;0
toshima56300;0
toshima56301;0
toshima56302;0
toshima56303;0
toshima56304;0
toshima56305;0
toshima56306;0
toshima56307;0
toshima56308;0
toshima56309;0
toshima5631;0
toshima56310;0
toshima56311;0
toshima56312;0
toshima56313;0
toshima56314;0
toshima56315;0
toshima56316;0
toshima56317;0
toshima56318;0
toshima56319;0
toshima5632;0
toshima56320;0
toshima56321;0
toshima56322;0
toshima56323;0
toshima56324;0
toshima56325;0
toshima56326;0
toshima56327;0
toshima56328;0
toshima56329;0
toshima5633;0
toshima56330;0
toshima56331;0
toshima56332;0
toshima56333;0
toshima56334;0
toshima56335;0
toshima56336;0
toshima56337;0
toshima56338;0
toshima56339;0
toshima5634;0
toshima56340;0
toshima56341;0
toshima56342;0
toshima56343;0
toshima56344;0
toshima56345;0
toshima56346;0
toshima56347;0
toshima56348;0
toshima56349;0
toshima5635;0
toshima56350;0
toshima56351;0
toshima56352;0
toshima56353;0
toshima56354;0
toshima56355;0
toshima56356;0
toshima56357;0
toshima56358;0
toshima56359;0
toshima5636;0
toshima56360;0
toshima56361;0
toshima56362;0
toshima56363;0
toshima56364;0
toshima56365;0
toshima56366;0
toshima56367;0
toshima56368;0
toshima56369;0
toshima5637;0
toshima56370;0
toshima56371;0
toshima56372;0
toshima56373;0
toshima56374;0
toshima56375;0
toshima56376;0
toshima56377;0
toshima56378;0
toshima56379;0
toshima5638;0
toshima56380;0
toshima56381;0
toshima56382;0
toshima56383;0
toshima56384;0
toshima56385;0
toshima56386;0
toshima56387;0
toshima56388;0
toshima56389;0
toshima5639;0
toshima56390;0
toshima56391;0
toshima56392;0
toshima56393;0
toshima56394;0
toshima56395;0
toshima56396;0
toshima56397;0
toshima56398;0
toshima56399;0
toshima564;1
toshima5640;0
toshima56400;0
toshima56401;0
toshima56402;0
toshima56403;0
toshima56404;0
toshima56405;0
toshima56406;0
toshima56407;0
toshima56408;0
toshima56409;0
toshima5641;0
toshima56410;0
toshima56411;0
toshima56412;0
toshima56413;0
toshima56414;0
toshima56415;0
toshima56416;0
toshima56417;0
toshima56418;0
toshima56419;0
toshima5642;0
toshima56420;0
toshima56421;0
toshima56422;0
toshima56423;0
toshima56424;0
toshima56425;0
toshima56426;0
toshima56427;0
toshima56428;0
toshima56429;0
toshima5643;0
toshima56430;0
toshima56431;0
toshima56432;0
toshima56433;0
toshima56434;0
toshima56435;0
toshima56436;0
toshima56437;0
toshima56438;0
toshima56439;0
toshima5644;0
toshima56440;0
toshima56441;0
toshima56442;0
toshima56443;0
toshima56444;0
toshima56445;0
toshima56446;0
toshima56447;0
toshima56448;0
toshima56449;0
toshima5645;0
toshima56450;0
toshima56451;0
toshima56452;0
toshima56453;0
toshima56454;0
toshima56455;0
toshima56456;0
toshima56457;0
toshima56458;0
toshima56459;0
toshima5646;0
toshima56460;0
toshima56461;0
toshima56462;0
toshima56463;0
toshima56464;0
toshima56465;0
toshima56466;0
toshima56467;0
toshima56468;0
toshima56469;0
toshima5647;0
toshima56470;0
toshima56471;0
toshima56472;0
toshima56473;0
toshima56474;0
toshima56475;0
toshima56476;0
toshima56477;0
toshima56478;0
toshima56479;0
toshima5648;0
toshima56480;0
toshima56481;0
toshima56482;0
toshima56483;0
toshima56484;0
toshima56485;0
toshima56486;0
toshima56487;0
toshima56488;0
toshima56489;0
toshima5649;0
toshima56490;0
toshima56491;0
toshima56492;0
toshima56493;0
toshima56494;0
toshima56495;0
toshima56496;0
toshima56497;0
toshima56498;0
toshima56499;0
toshima565;1
toshima5650;0
toshima56500;0
toshima56501;0
toshima56502;0
toshima56503;0
toshima56504;0
toshima56505;0
toshima56506;0
toshima56507;0
toshima56508;0
toshima56509;0
toshima5651;0
toshima56510;0
toshima56511;0
toshima56512;0
toshima56513;0
toshima56514;0
toshima56515;0
toshima56516;0
toshima56517;0
toshima56518;0
toshima56519;0
toshima5652;0
toshima56520;0
toshima56521;0
toshima56522;0
toshima56523;0
toshima56524;0
toshima56525;0
toshima56526;0
toshima56527;0
toshima56528;0
toshima56529;0
toshima5653;0
toshima56530;0
toshima56531;0
toshima56532;0
toshima56533;0
toshima56534;0
toshima56535;0
toshima56536;0
toshima56537;0
toshima56538;0
toshima56539;0
toshima5654;0
toshima56540;0
toshima56541;0
toshima56542;0
toshima56543;0
toshima56544;0
toshima56545;0
toshima56546;0
toshima56547;0
toshima56548;0
toshima56549;0
toshima5655;0
toshima56550;0
toshima56551;0
toshima56552;0
toshima56553;0
toshima56554;0
toshima56555;0
toshima56556;0
toshima56557;0
toshima56558;0
toshima56559;0
toshima5656;0
toshima56560;0
toshima56561;0
toshima56562;0
toshima56563;0
toshima56564;0
toshima56565;0
toshima56566;0
toshima56567;0
toshima56568;0
toshima56569;0
toshima5657;0
toshima56570;0
toshima56571;0
toshima56572;0
toshima56573;0
toshima56574;0
toshima56575;0
toshima56576;0
toshima56577;0
toshima56578;0
toshima56579;0
toshima5658;0
toshima56580;0
toshima56581;0
toshima56582;0
toshima56583;0
toshima56584;0
toshima56585;0
toshima56586;0
toshima56587;0
toshima56588;0
toshima56589;0
toshima5659;0
toshima56590;0
toshima56591;0
toshima56592;0
toshima56593;0
toshima56594;0
toshima56595;0
toshima56596;0
toshima56597;0
toshima56598;0
toshima56599;0
toshima566;1
toshima5660;0
toshima56600;0
toshima56601;0
toshima56602;0
toshima56603;0
toshima56604;0
toshima56605;0
toshima56606;0
toshima56607;0
toshima56608;0
toshima56609;0
toshima5661;0
toshima56610;0
toshima56611;0
toshima56612;0
toshima56613;0
toshima56614;0
toshima56615;0
toshima56616;0
toshima56617;0
toshima56618;0
toshima56619;0
toshima5662;0
toshima56620;0
toshima56621;0
toshima56622;0
toshima56623;0
toshima56624;0
toshima56625;0
toshima56626;0
toshima56627;0
toshima56628;0
toshima56629;0
toshima5663;0
toshima56630;0
toshima56631;0
toshima56632;0
toshima56633;0
toshima56634;0
toshima56635;0
toshima56636;0
toshima56637;0
toshima56638;0
toshima56639;0
toshima5664;0
toshima56640;0
toshima56641;0
toshima56642;0
toshima56643;0
toshima56644;0
toshima56645;0
toshima56646;0
toshima56647;0
toshima56648;0
toshima56649;0
toshima5665;0
toshima56650;0
toshima56651;0
toshima56652;0
toshima56653;0
toshima56654;0
toshima56655;0
toshima56656;0
toshima56657;0
toshima56658;0
toshima56659;0
toshima5666;0
toshima56660;0
toshima56661;0
toshima56662;0
toshima56663;0
toshima56664;0
toshima56665;0
toshima56666;0
toshima56667;0
toshima56668;0
toshima56669;0
toshima5667;0
toshima56670;0
toshima56671;0
toshima56672;0
toshima56673;0
toshima56674;0
toshima56675;0
toshima56676;0
toshima56677;0
toshima56678;0
toshima56679;0
toshima5668;0
toshima56680;0
toshima56681;0
toshima56682;0
toshima56683;0
toshima56684;0
toshima56685;0
toshima56686;0
toshima56687;0
toshima56688;0
toshima56689;0
toshima5669;0
toshima56690;0
toshima56691;0
toshima56692;0
toshima56693;0
toshima56694;0
toshima56695;0
toshima56696;0
toshima56697;0
toshima56698;0
toshima56699;0
toshima567;1
toshima5670;0
toshima56700;0
toshima56701;0
toshima56702;0
toshima56703;0
toshima56704;0
toshima56705;0
toshima56706;0
toshima56707;0
toshima56708;0
toshima56709;0
toshima5671;0
toshima56710;0
toshima56711;0
toshima56712;0
toshima56713;0
toshima56714;0
toshima56715;0
toshima56716;0
toshima56717;0
toshima56718;0
toshima56719;0
toshima5672;0
toshima56720;0
toshima56721;0
toshima56722;0
toshima56723;0
toshima56724;0
toshima56725;0
toshima56726;0
toshima56727;0
toshima56728;0
toshima56729;0
toshima5673;0
toshima56730;0
toshima56731;0
toshima56732;0
toshima56733;0
toshima56734;0
toshima56735;0
toshima56736;0
toshima56737;0
toshima56738;0
toshima56739;0
toshima5674;0
toshima56740;0
toshima56741;0
toshima56742;0
toshima56743;0
toshima56744;0
toshima56745;0
toshima56746;0
toshima56747;0
toshima56748;0
toshima56749;0
toshima5675;0
toshima56750;0
toshima56751;0
toshima56752;0
toshima56753;0
toshima56754;0
toshima56755;0
toshima56756;0
toshima56757;0
toshima56758;0
toshima56759;0
toshima5676;0
toshima56760;0
toshima56761;0
toshima56762;0
toshima56763;0
toshima56764;0
toshima56765;0
toshima56766;0
toshima56767;0
toshima56768;0
toshima56769;0
toshima5677;0
toshima56770;0
toshima56771;0
toshima56772;0
toshima56773;0
toshima56774;0
toshima56775;0
toshima56776;0
toshima56777;0
toshima56778;0
toshima56779;0
toshima5678;0
toshima56780;0
toshima56781;0
toshima56782;0
toshima56783;0
toshima56784;0
toshima56785;0
toshima56786;0
toshima56787;0
toshima56788;0
toshima56789;0
toshima5679;0
toshima56790;0
toshima56791;0
toshima56792;0
toshima56793;0
toshima56794;0
toshima56795;0
toshima56796;0
toshima56797;0
toshima56798;0
toshima56799;0
toshima568;1
toshima5680;0
toshima56800;0
toshima56801;0
toshima56802;0
toshima56803;0
toshima56804;0
toshima56805;0
toshima56806;0
toshima56807;0
toshima56808;0
toshima56809;0
toshima5681;0
toshima56810;0
toshima56811;0
toshima56812;0
toshima56813;0
toshima56814;0
toshima56815;0
toshima56816;0
toshima56817;0
toshima56818;0
toshima56819;0
toshima5682;0
toshima56820;0
toshima56821;0
toshima56822;0
toshima56823;0
toshima56824;0
toshima56825;0
toshima56826;0
toshima56827;0
toshima56828;0
toshima56829;0
toshima5683;0
toshima56830;0
toshima56831;0
toshima56832;0
toshima56833;0
toshima56834;0
toshima56835;0
toshima56836;0
toshima56837;0
toshima56838;0
toshima56839;0
toshima5684;0
toshima56840;0
toshima56841;0
toshima56842;0
toshima56843;0
toshima56844;0
toshima56845;0
toshima56846;0
toshima56847;0
toshima56848;0
toshima56849;0
toshima5685;0
toshima56850;0
toshima56851;0
toshima56852;0
toshima56853;0
toshima56854;0
toshima56855;0
toshima56856;0
toshima56857;0
toshima56858;0
toshima56859;0
toshima5686;0
toshima56860;0
toshima56861;0
toshima56862;0
toshima56863;0
